match_id,date,placement,level,augments,traits,units
NA1_5562880650,2026-05-18 04:53:11.410,4,9,[],"[{""name"": ""TFT17_APTrait"", ""num_units"": 4, ""style"": 4, ""tier_current"": 2, ""tier_total"": 2}, {""name"": ""TFT17_DRX"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 2}, {""name"": ""TFT17_DarkStar"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_HPTank"", ""num_units"": 4, ""style"": 2, ""tier_current"": 2, ""tier_total"": 3}, {""name"": ""TFT17_MissFortuneUndeterminedTrait"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 0}, {""name"": ""TFT17_MissFortuneUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_ResistTank"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_ShenUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_SpaceGroove"", ""num_units"": 1, ""style"": 1, ""tier_current"": 1, ""tier_total"": 5}, {""name"": ""TFT17_SummonTrait"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}, {""name"": ""TFT17_TahmKenchUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_Timebreaker"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}]","[{""character_id"": ""TFT17_Aatrox"", ""itemNames"": [], ""name"": """", ""rarity"": 0, ""tier"": 2}, {""character_id"": ""TFT17_Chogath"", ""itemNames"": [], ""name"": """", ""rarity"": 0, ""tier"": 2}, {""character_id"": ""TFT17_Lissandra"", ""itemNames"": [], ""name"": """", ""rarity"": 0, ""tier"": 2}, {""character_id"": ""TFT17_Pantheon"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_MissFortune"", ""itemNames"": [""TFT_Item_InfinityEdge"", ""TFT_Item_SpearOfShojin"", ""TFT5_Item_TrapClawRadiant""], ""name"": """", ""rarity"": 2, ""tier"": 3}, {""character_id"": ""TFT17_Maokai"", ""itemNames"": [""TFT_Item_SpectralGauntlet"", ""TFT_Item_GargoyleStoneplate"", ""TFT_Item_Redemption""], ""name"": """", ""rarity"": 2, ""tier"": 3}, {""character_id"": ""TFT17_Nami"", ""itemNames"": [""TFT_Item_RapidFireCannon"", ""TFT_Item_StatikkShiv"", ""TFT_Item_BlueBuff""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_TahmKench"", ""itemNames"": [""TFT_Item_Artifact_VoidGauntlet"", ""TFT17_EkkoOffering_AnomalyItem"", ""TFT_Item_FrozenHeart""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Shen"", ""itemNames"": [""TFT_Item_RedBuff""], ""name"": """", ""rarity"": 6, ""tier"": 1}]"
NA1_5560691122,2026-05-15 05:37:09.012,6,9,[],"[{""name"": ""TFT17_AnimaSquad"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_Astronaut"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 4}, {""name"": ""TFT17_BlitzcrankUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_DarkStar"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_FlexTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 5}, {""name"": ""TFT17_HPTank"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}, {""name"": ""TFT17_ManaTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_Mecha"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}, {""name"": ""TFT17_PsyOps"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_ShieldTank"", ""num_units"": 6, ""style"": 4, ""tier_current"": 3, ""tier_total"": 3}, {""name"": ""TFT17_SonaUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_SpaceGroove"", ""num_units"": 3, ""style"": 2, ""tier_current"": 2, ""tier_total"": 5}, {""name"": ""TFT17_Stargazer_Shield"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 1}, {""name"": ""TFT17_SummonTrait"", ""num_units"": 3, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}]","[{""character_id"": ""TFT17_Nasus"", ""itemNames"": [], ""name"": """", ""rarity"": 0, ""tier"": 2}, {""character_id"": ""TFT17_IvernMinion"", ""itemNames"": [""TFT17_Item_ShieldTankEmblemItem""], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Mordekaiser"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Illaoi"", ""itemNames"": [], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_Karma"", ""itemNames"": [""TFT17_Item_SpaceGrooveEmblemItem""], ""name"": """", ""rarity"": 4, ""tier"": 1}, {""character_id"": ""TFT17_AurelionSol"", ""itemNames"": [""TFT_Item_JeweledGauntlet"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_PowerGauntlet""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Nunu"", ""itemNames"": [""TFT_Item_FrozenHeart"", ""TFT_Item_FrozenHeart"", ""TFT_Item_AdaptiveHelm""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Blitzcrank"", ""itemNames"": [""TFT17_Item_HPTankEmblemItem"", ""TFT_Item_Crownguard""], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Sona"", ""itemNames"": [""TFT_Item_StatikkShiv"", ""TFT_Item_Morellonomicon"", ""TFT_Item_GuinsoosRageblade""], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Summon"", ""itemNames"": [], ""name"": """", ""rarity"": 9, ""tier"": 1}]"
NA1_5559979852,2026-05-14 05:08:10.272,4,9,[],"[{""name"": ""TFT17_APTrait"", ""num_units"": 4, ""style"": 4, ""tier_current"": 2, ""tier_total"": 2}, {""name"": ""TFT17_Astronaut"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 4}, {""name"": ""TFT17_DRX"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 2}, {""name"": ""TFT17_DarkStar"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_HPTank"", ""num_units"": 4, ""style"": 2, ""tier_current"": 2, ""tier_total"": 3}, {""name"": ""TFT17_MissFortuneUndeterminedTrait"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 0}, {""name"": ""TFT17_MissFortuneUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_ResistTank"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_SpaceGroove"", ""num_units"": 1, ""style"": 1, ""tier_current"": 1, ""tier_total"": 5}, {""name"": ""TFT17_SummonTrait"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}, {""name"": ""TFT17_TahmKenchUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_Timebreaker"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}]","[{""character_id"": ""TFT17_Aatrox"", ""itemNames"": [], ""name"": """", ""rarity"": 0, ""tier"": 2}, {""character_id"": ""TFT17_Chogath"", ""itemNames"": [], ""name"": """", ""rarity"": 0, ""tier"": 2}, {""character_id"": ""TFT17_Lissandra"", ""itemNames"": [], ""name"": """", ""rarity"": 0, ""tier"": 2}, {""character_id"": ""TFT17_Pantheon"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_MissFortune"", ""itemNames"": [""TFT_Item_Deathblade"", ""TFT_Item_InfinityEdge"", ""TFT_Item_SpearOfShojin""], ""name"": """", ""rarity"": 2, ""tier"": 3}, {""character_id"": ""TFT17_Maokai"", ""itemNames"": [""TFT_Item_SpectralGauntlet"", ""TFT_Item_NightHarvester"", ""TFT_Item_GargoyleStoneplate""], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_Rammus"", ""itemNames"": [""TFT_Item_BrambleVest"", ""TFT_Item_GargoyleStoneplate""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Nami"", ""itemNames"": [""TFT_Item_RapidFireCannon"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_LastWhisper""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_TahmKench"", ""itemNames"": [], ""name"": """", ""rarity"": 4, ""tier"": 1}]"
NA1_5559669327,2026-05-13 23:18:42.862,5,9,[],"[{""name"": ""TFT17_AnimaSquad"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_Astronaut"", ""num_units"": 2, ""style"": 0, ""tier_current"": 0, ""tier_total"": 4}, {""name"": ""TFT17_BlitzcrankUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_DarkStar"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_FlexTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 5}, {""name"": ""TFT17_ManaTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_PsyOps"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_ShieldTank"", ""num_units"": 4, ""style"": 2, ""tier_current"": 2, ""tier_total"": 3}, {""name"": ""TFT17_SonaUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_SpaceGroove"", ""num_units"": 1, ""style"": 1, ""tier_current"": 1, ""tier_total"": 5}, {""name"": ""TFT17_Stargazer_Fountain"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_SummonTrait"", ""num_units"": 3, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_VexUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}]","[{""character_id"": ""TFT17_IvernMinion"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Mordekaiser"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Illaoi"", ""itemNames"": [], ""name"": """", ""rarity"": 2, ""tier"": 1}, {""character_id"": ""TFT17_Karma"", ""itemNames"": [""TFT_Item_StatikkShiv"", ""TFT_Item_Morellonomicon"", ""TFT_Item_AdaptiveHelm""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Nunu"", ""itemNames"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_FrozenHeart"", ""TFT_Item_Redemption""], ""name"": """", ""rarity"": 4, ""tier"": 1}, {""character_id"": ""TFT17_Bard"", ""itemNames"": [], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Blitzcrank"", ""itemNames"": [""TFT_Item_UnstableConcoction""], ""name"": """", ""rarity"": 6, ""tier"": 1}, {""character_id"": ""TFT17_Sona"", ""itemNames"": [], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Vex"", ""itemNames"": [""TFT_Item_MadredsBloodrazor"", ""TFT_Item_RabadonsDeathcap"", ""TFT_Item_GuinsoosRageblade""], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Summon"", ""itemNames"": [], ""name"": """", ""rarity"": 9, ""tier"": 1}]"
NA1_5559167035,2026-05-13 03:01:23.733,5,8,[],"[{""name"": ""TFT17_ADMIN"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 2}, {""name"": ""TFT17_APTrait"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_AnimaSquad"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_DarkStar"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_ManaTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_ResistTank"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}, {""name"": ""TFT17_ShenUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_ShieldTank"", ""num_units"": 4, ""style"": 2, ""tier_current"": 2, ""tier_total"": 3}, {""name"": ""TFT17_SpaceGroove"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 5}, {""name"": ""TFT17_SummonTrait"", ""num_units"": 3, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}]","[{""character_id"": ""TFT17_Teemo"", ""itemNames"": [""TFT17_Item_Artifact_YasuoArtifact"", ""TFT_Item_Artifact_CappaJuice"", ""TFT_Item_GuinsoosRageblade""], ""name"": """", ""rarity"": 0, ""tier"": 3}, {""character_id"": ""TFT17_Nasus"", ""itemNames"": [""TFT_Item_NightHarvester"", ""TFT_Item_DragonsClaw""], ""name"": """", ""rarity"": 0, ""tier"": 3}, {""character_id"": ""TFT17_Leona"", ""itemNames"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_Redemption"", ""TFT17_EkkoOffering_AnomalyItem""], ""name"": """", ""rarity"": 0, ""tier"": 3}, {""character_id"": ""TFT17_Lissandra"", ""itemNames"": [""TFT_Item_SpearOfShojin"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_StatikkShiv""], ""name"": """", ""rarity"": 0, ""tier"": 3}, {""character_id"": ""TFT17_Zoe"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Mordekaiser"", ""itemNames"": [""TFT_Item_TearOfTheGoddess""], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Illaoi"", ""itemNames"": [], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_Shen"", ""itemNames"": [], ""name"": """", ""rarity"": 6, ""tier"": 1}, {""character_id"": ""TFT17_Summon"", ""itemNames"": [], ""name"": """", ""rarity"": 9, ""tier"": 1}]"
NA1_5558619798,2026-05-12 05:25:09.738,3,9,[],"[{""name"": ""TFT17_ASTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_AnimaSquad"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_AssassinTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_DRX"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 2}, {""name"": ""TFT17_DarkStar"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_HPTank"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_MeleeTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_Primordian"", ""num_units"": 4, ""style"": 4, ""tier_current"": 2, ""tier_total"": 2}, {""name"": ""TFT17_ResistTank"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_RhaastUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_ShenUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_SpaceGroove"", ""num_units"": 1, ""style"": 1, ""tier_current"": 1, ""tier_total"": 5}]","[{""character_id"": ""TFT17_Briar"", ""itemNames"": [""TFT4_Item_OrnnInfinityForce"", ""TFT_Item_Bloodthirster"", ""TFT_Item_SteraksGage""], ""name"": """", ""rarity"": 0, ""tier"": 3}, {""character_id"": ""TFT17_Aatrox"", ""itemNames"": [], ""name"": """", ""rarity"": 0, ""tier"": 2}, {""character_id"": ""TFT17_Chogath"", ""itemNames"": [], ""name"": """", ""rarity"": 0, ""tier"": 2}, {""character_id"": ""TFT17_RekSai"", ""itemNames"": [""TFT_Item_Redemption"", ""TFT_Item_Redemption"", ""TFT_Item_Crownguard""], ""name"": """", ""rarity"": 0, ""tier"": 3}, {""character_id"": ""TFT17_Belveth"", ""itemNames"": [""TFT_Item_MadredsBloodrazor"", ""TFT_Item_RunaansHurricane"", ""TFT_Item_Artifact_Mittens""], ""name"": """", ""rarity"": 1, ""tier"": 3}, {""character_id"": ""TFT17_Akali"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Kaisa"", ""itemNames"": [""TFT17_Item_ASTraitEmblemItem"", ""TFT17_Item_SpaceGrooveEmblemItem"", ""TFT_Item_InfinityEdge""], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_Rhaast"", ""itemNames"": [""TFT_Item_Crownguard"", ""TFT17_Item_PrimordianEmblemItem""], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_Shen"", ""itemNames"": [], ""name"": """", ""rarity"": 6, ""tier"": 1}]"
NA1_5558584521,2026-05-12 04:46:43.174,2,9,[],"[{""name"": ""TFT17_ADMIN"", ""num_units"": 3, ""style"": 4, ""tier_current"": 2, ""tier_total"": 2}, {""name"": ""TFT17_APTrait"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_AnimaSquad"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_Astronaut"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 4}, {""name"": ""TFT17_DarkStar"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_ManaTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_PsyOps"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_ShieldTank"", ""num_units"": 4, ""style"": 2, ""tier_current"": 2, ""tier_total"": 3}, {""name"": ""TFT17_SonaUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_SpaceGroove"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 5}, {""name"": ""TFT17_SummonTrait"", ""num_units"": 5, ""style"": 2, ""tier_current"": 2, ""tier_total"": 3}]","[{""character_id"": ""TFT17_Teemo"", ""itemNames"": [""TFT_Item_RabadonsDeathcap"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_GuinsoosRageblade""], ""name"": """", ""rarity"": 0, ""tier"": 3}, {""character_id"": ""TFT17_Nasus"", ""itemNames"": [""TFT17_Item_AstronautEmblemItem""], ""name"": """", ""rarity"": 0, ""tier"": 2}, {""character_id"": ""TFT17_Leona"", ""itemNames"": [""TFT_Item_WarmogsArmor"", ""TFT_Item_GargoyleStoneplate"", ""TFT_Item_NightHarvester""], ""name"": """", ""rarity"": 0, ""tier"": 3}, {""character_id"": ""TFT17_Lissandra"", ""itemNames"": [""TFT_Item_StatikkShiv"", ""TFT_Item_RapidFireCannon"", ""TFT_Item_RabadonsDeathcap""], ""name"": """", ""rarity"": 0, ""tier"": 3}, {""character_id"": ""TFT17_Zoe"", ""itemNames"": [""TFT_Item_JeweledGauntlet""], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Mordekaiser"", ""itemNames"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_InfinityEdge"", ""TFT_Item_MadredsBloodrazor""], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Illaoi"", ""itemNames"": [""TFT_Item_Crownguard"", ""TFT_Item_IonicSpark"", ""TFT_Item_DragonsClaw""], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_Leblanc"", ""itemNames"": [], ""name"": """", ""rarity"": 4, ""tier"": 1}, {""character_id"": ""TFT17_Sona"", ""itemNames"": [], ""name"": """", ""rarity"": 6, ""tier"": 1}, {""character_id"": ""TFT17_Summon"", ""itemNames"": [], ""name"": """", ""rarity"": 9, ""tier"": 2}]"
NA1_5557925908,2026-05-11 05:16:43.750,4,8,[],"[{""name"": ""TFT17_AssassinTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_Astronaut"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 4}, {""name"": ""TFT17_DRX"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 2}, {""name"": ""TFT17_Fateweaver"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 2}, {""name"": ""TFT17_ResistTank"", ""num_units"": 4, ""style"": 2, ""tier_current"": 2, ""tier_total"": 3}, {""name"": ""TFT17_RhaastUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_ShenUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_SpaceGroove"", ""num_units"": 1, ""style"": 1, ""tier_current"": 1, ""tier_total"": 5}, {""name"": ""TFT17_Stargazer_Serpent"", ""num_units"": 3, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}]","[{""character_id"": ""TFT17_Caitlyn"", ""itemNames"": [""TFT_Item_Deathblade"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_ForceOfNature""], ""name"": """", ""rarity"": 0, ""tier"": 3}, {""character_id"": ""TFT17_Aatrox"", ""itemNames"": [], ""name"": """", ""rarity"": 0, ""tier"": 3}, {""character_id"": ""TFT17_TwistedFate"", ""itemNames"": [""TFT_Item_Leviathan"", ""TFT_Item_PowerGauntlet"", ""TFT_Item_Leviathan""], ""name"": """", ""rarity"": 0, ""tier"": 3}, {""character_id"": ""TFT17_Talon"", ""itemNames"": [""TFT_Item_HextechGunblade"", ""TFT_Item_SparringGloves"", ""TFT_Item_Morellonomicon""], ""name"": """", ""rarity"": 0, ""tier"": 3}, {""character_id"": ""TFT17_Gwen"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Jax"", ""itemNames"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_GargoyleStoneplate"", ""TFT_Item_BrambleVest""], ""name"": """", ""rarity"": 1, ""tier"": 3}, {""character_id"": ""TFT17_Rhaast"", ""itemNames"": [], ""name"": """", ""rarity"": 2, ""tier"": 1}, {""character_id"": ""TFT17_Rammus"", ""itemNames"": [], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Shen"", ""itemNames"": [], ""name"": """", ""rarity"": 6, ""tier"": 1}]"
NA1_5557523982,2026-05-10 20:49:43.855,5,8,[],"[{""name"": ""TFT17_ADMIN"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 2}, {""name"": ""TFT17_APTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 2}, {""name"": ""TFT17_AnimaSquad"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_DarkStar"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_ManaTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_ShieldTank"", ""num_units"": 4, ""style"": 2, ""tier_current"": 2, ""tier_total"": 3}, {""name"": ""TFT17_SpaceGroove"", ""num_units"": 3, ""style"": 2, ""tier_current"": 2, ""tier_total"": 5}, {""name"": ""TFT17_SummonTrait"", ""num_units"": 3, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}]","[{""character_id"": ""TFT17_Teemo"", ""itemNames"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_RabadonsDeathcap""], ""name"": """", ""rarity"": 0, ""tier"": 3}, {""character_id"": ""TFT17_Nasus"", ""itemNames"": [], ""name"": """", ""rarity"": 0, ""tier"": 2}, {""character_id"": ""TFT17_Leona"", ""itemNames"": [""TFT_Item_WarmogsArmor"", ""TFT_Item_NightHarvester"", ""TFT_Item_BrambleVest""], ""name"": """", ""rarity"": 0, ""tier"": 3}, {""character_id"": ""TFT17_Lissandra"", ""itemNames"": [""TFT_Item_ArchangelsStaff"", ""TFT_Item_StatikkShiv""], ""name"": """", ""rarity"": 0, ""tier"": 2}, {""character_id"": ""TFT17_Zoe"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Mordekaiser"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Illaoi"", ""itemNames"": [""TFT_Item_RedBuff"", ""TFT_Item_IonicSpark"", ""TFT_Item_FrozenHeart""], ""name"": """", ""rarity"": 2, ""tier"": 1}, {""character_id"": ""TFT17_Nami"", ""itemNames"": [], ""name"": """", ""rarity"": 4, ""tier"": 1}, {""character_id"": ""TFT17_Summon"", ""itemNames"": [], ""name"": """", ""rarity"": 9, ""tier"": 1}]"
