match_id,player,is_me,date,placement,level,gold_left,total_damage_to_players,time_eliminated,augments,traits,units
NA1_5567291240,ACAD wasian,False,2026-05-24 19:49:39.036,4,9,1,96,1869.408935546875,[],"[{""name"": ""TFT17_APTrait"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_AnimaSquad"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_AssassinTrait"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 4}, {""name"": ""TFT17_DarkStar"", ""num_units"": 6, ""style"": 4, ""tier_current"": 3, ""tier_total"": 4}, {""name"": ""TFT17_FlexTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 5}, {""name"": ""TFT17_HPTank"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_ManaTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_Mecha"", ""num_units"": 4, ""style"": 2, ""tier_current"": 2, ""tier_total"": 3}, {""name"": ""TFT17_MeleeTrait"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}, {""name"": ""TFT17_ShieldTank"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}, {""name"": ""TFT17_SummonTrait"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}]","[{""character_id"": ""TFT17_Chogath"", ""itemNames"": [""TFT17_Item_AnimaSquadEmblemItem"", ""TFT_Item_BrambleVest""], ""name"": """", ""rarity"": 0, ""tier"": 2}, {""character_id"": ""TFT17_Lissandra"", ""itemNames"": [], ""name"": """", ""rarity"": 0, ""tier"": 2}, {""character_id"": ""TFT17_Mordekaiser"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 1}, {""character_id"": ""TFT17_Kaisa"", ""itemNames"": [""TFT_Item_UnstableConcoction"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_MadredsBloodrazor""], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_Urgot"", ""itemNames"": [], ""name"": """", ""rarity"": 2, ""tier"": 1}, {""character_id"": ""TFT17_Karma"", ""itemNames"": [""TFT_Item_SpearOfShojin"", ""TFT_Item_StatikkShiv"", ""TFT_Item_Morellonomicon""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_AurelionSol"", ""itemNames"": [""TFT_Item_JeweledGauntlet"", ""TFT_Item_PowerGauntlet"", ""TFT17_Item_DarkStarEmblemItem""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Galio"", ""itemNames"": [""TFT_Item_GargoyleStoneplate"", ""TFT5_Item_BrambleVestRadiant"", ""TFT_Item_GargoyleStoneplate""], ""name"": """", ""rarity"": 4, ""tier"": 2}]"
NA1_5566529039,ACAD wasian,False,2026-05-23 19:24:28.317,5,7,0,83,1729.1634521484375,[],"[{""name"": ""TFT17_BlitzcrankUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_DarkStar"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 4}, {""name"": ""TFT17_JhinUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_RangedTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_ResistTank"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_ShieldTank"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}, {""name"": ""TFT17_SpaceGroove"", ""num_units"": 3, ""style"": 2, ""tier_current"": 2, ""tier_total"": 5}, {""name"": ""TFT17_Stargazer_Fountain"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}]","[{""character_id"": ""TFT17_Jax"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Samira"", ""itemNames"": [""TFT_Item_Deathblade"", ""TFT_Item_InfinityEdge"", ""TFT_Item_MadredsBloodrazor""], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_Samira"", ""itemNames"": [""TFT_Item_LastWhisper"", ""TFT_Item_InfinityEdge"", ""TFT_Item_SpearOfShojin""], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_Ornn"", ""itemNames"": [""TFT_Item_Redemption"", ""TFT_Item_GargoyleStoneplate"", ""TFT_Item_DragonsClaw""], ""name"": """", ""rarity"": 2, ""tier"": 3}, {""character_id"": ""TFT17_Ornn"", ""itemNames"": [], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_Jhin"", ""itemNames"": [""TFT_Item_RapidFireCannon"", ""TFT17_Item_Artifact_EkkoArtifact""], ""name"": """", ""rarity"": 6, ""tier"": 1}, {""character_id"": ""TFT17_Blitzcrank"", ""itemNames"": [""TFT_Item_StatikkShiv""], ""name"": """", ""rarity"": 6, ""tier"": 1}]"
NA1_5563289236,ACAD wasian,False,2026-05-18 23:04:18.928,5,9,0,96,1799.51708984375,[],"[{""name"": ""TFT17_AnimaSquad"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_DRX"", ""num_units"": 3, ""style"": 1, ""tier_current"": 1, ""tier_total"": 2}, {""name"": ""TFT17_FioraUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_GravesTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_HPTank"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_MeleeTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_ResistTank"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_RhaastUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_ShenUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_TahmKenchUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_VexUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}]","[{""character_id"": ""TFT17_Aatrox"", ""itemNames"": [], ""name"": """", ""rarity"": 0, ""tier"": 2}, {""character_id"": ""TFT17_Akali"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 1}, {""character_id"": ""TFT17_Maokai"", ""itemNames"": [], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_Rhaast"", ""itemNames"": [], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_TahmKench"", ""itemNames"": [""TFT_Item_Crownguard"", ""TFT_Item_Redemption"", ""TFT_Item_FrozenHeart""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Fiora"", ""itemNames"": [""TFT_Item_UnstableConcoction""], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Vex"", ""itemNames"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_HextechGunblade""], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Shen"", ""itemNames"": [""TFT_Item_StatikkShiv""], ""name"": """", ""rarity"": 6, ""tier"": 1}, {""character_id"": ""TFT17_Graves"", ""itemNames"": [""TFT_Item_Quicksilver"", ""TFT_Item_RunaansHurricane"", ""TFT_Item_UnstableConcoction""], ""name"": """", ""rarity"": 6, ""tier"": 2}]"
NA1_5563263661,ACAD wasian,False,2026-05-18 22:26:27.246,2,9,1,148,2115.737548828125,[],"[{""name"": ""TFT17_Astronaut"", ""num_units"": 3, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_BlitzcrankUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_DarkStar"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_GravesTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_JhinUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_ManaTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_RangedTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_ResistTank"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_RhaastUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_ShenUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_ShieldTank"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_SpaceGroove"", ""num_units"": 1, ""style"": 1, ""tier_current"": 1, ""tier_total"": 5}]","[{""character_id"": ""TFT17_Gnar"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 1}, {""character_id"": ""TFT17_Mordekaiser"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Rhaast"", ""itemNames"": [], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_Rammus"", ""itemNames"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_GargoyleStoneplate"", ""TFT_Item_FrozenHeart""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Bard"", ""itemNames"": [], ""name"": """", ""rarity"": 6, ""tier"": 1}, {""character_id"": ""TFT17_Jhin"", ""itemNames"": [""TFT_Item_InfinityEdge"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_LastWhisper""], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Blitzcrank"", ""itemNames"": [""TFT_Item_StatikkShiv""], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Shen"", ""itemNames"": [""TFT_Item_RedBuff""], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Graves"", ""itemNames"": [""TFT_Item_Deathblade"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_GuinsoosRageblade""], ""name"": """", ""rarity"": 6, ""tier"": 2}]"
NA1_5563242687,ACAD wasian,False,2026-05-18 21:49:13.789,6,8,0,92,1557.5323486328125,[],"[{""name"": ""TFT17_AssassinTrait"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 4}, {""name"": ""TFT17_RangedTrait"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}, {""name"": ""TFT17_ResistTank"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}, {""name"": ""TFT17_ShieldTank"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}, {""name"": ""TFT17_Stargazer_Wolf"", ""num_units"": 3, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}]","[{""character_id"": ""TFT17_Jax"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 1}, {""character_id"": ""TFT17_Nunu"", ""itemNames"": [""TFT_Item_FrozenHeart"", ""TFT_Item_GargoyleStoneplate""], ""name"": """", ""rarity"": 4, ""tier"": 1}, {""character_id"": ""TFT17_Xayah"", ""itemNames"": [""TFT_Item_LastWhisper"", ""TFT_Item_Deathblade"", ""TFT17_Item_AssassinTraitEmblemItem""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Xayah"", ""itemNames"": [""TFT_Item_Deathblade"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_MadredsBloodrazor""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Xayah"", ""itemNames"": [], ""name"": """", ""rarity"": 4, ""tier"": 1}, {""character_id"": ""TFT17_Xayah"", ""itemNames"": [""TFT_Item_InfinityEdge""], ""name"": """", ""rarity"": 4, ""tier"": 1}]"
NA1_5563220319,ACAD wasian,False,2026-05-18 21:10:30.300,2,9,1,139,2079.8818359375,[],"[{""name"": ""TFT17_AnimaSquad"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_Astronaut"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 4}, {""name"": ""TFT17_BlitzcrankUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_DarkStar"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_FlexTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 5}, {""name"": ""TFT17_ManaTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_Mecha"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}, {""name"": ""TFT17_PsyOps"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_RhaastUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_ShieldTank"", ""num_units"": 4, ""style"": 2, ""tier_current"": 2, ""tier_total"": 3}, {""name"": ""TFT17_SonaUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_SpaceGroove"", ""num_units"": 1, ""style"": 1, ""tier_current"": 1, ""tier_total"": 5}, {""name"": ""TFT17_Stargazer_Shield"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 1}, {""name"": ""TFT17_SummonTrait"", ""num_units"": 3, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}]","[{""character_id"": ""TFT17_IvernMinion"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Mordekaiser"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 1}, {""character_id"": ""TFT17_Illaoi"", ""itemNames"": [""TFT_Item_GiantsBelt"", ""TFT_Item_DragonsClaw""], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_Rhaast"", ""itemNames"": [], ""name"": """", ""rarity"": 2, ""tier"": 1}, {""character_id"": ""TFT17_Karma"", ""itemNames"": [], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_AurelionSol"", ""itemNames"": [""TFT_Item_PowerGauntlet"", ""TFT5_Item_RabadonsDeathcapRadiant"", ""TFT_Item_JeweledGauntlet""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Nunu"", ""itemNames"": [""TFT_Item_FrozenHeart"", ""TFT_Item_FrozenHeart"", ""TFT_Item_Artifact_AegisOfDusk""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Blitzcrank"", ""itemNames"": [""TFT_Item_UnstableConcoction"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_Crownguard""], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Sona"", ""itemNames"": [""TFT_Item_StatikkShiv"", ""TFT_Item_Morellonomicon"", ""TFT_Item_HextechGunblade""], ""name"": """", ""rarity"": 6, ""tier"": 1}, {""character_id"": ""TFT17_Summon"", ""itemNames"": [], ""name"": """", ""rarity"": 9, ""tier"": 1}]"
NA1_5563200018,ACAD wasian,False,2026-05-18 20:28:30.365,1,10,1,178,2011.7618408203125,[],"[{""name"": ""TFT17_AnimaSquad"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_BlitzcrankUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_DRX"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 2}, {""name"": ""TFT17_DarkStar"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 4}, {""name"": ""TFT17_FioraUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_GravesTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_JhinUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_MeleeTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_RangedTrait"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}, {""name"": ""TFT17_ResistTank"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_RhaastUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_ShenUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_ShieldTank"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_SpaceGroove"", ""num_units"": 1, ""style"": 1, ""tier_current"": 1, ""tier_total"": 5}, {""name"": ""TFT17_Stargazer_Huntress"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}, {""name"": ""TFT17_VexUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}]","[{""character_id"": ""TFT17_Aatrox"", ""itemNames"": [], ""name"": """", ""rarity"": 0, ""tier"": 2}, {""character_id"": ""TFT17_Akali"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Rhaast"", ""itemNames"": [""TFT_Item_RedBuff""], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_Nunu"", ""itemNames"": [""TFT_Item_WarmogsArmor"", ""TFT_Item_Redemption"", ""TFT_Item_NightHarvester""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Fiora"", ""itemNames"": [""TFT_Item_TitansResolve"", ""TFT_Item_GuardianAngel"", ""TFT_Item_UnstableConcoction""], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Jhin"", ""itemNames"": [], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Blitzcrank"", ""itemNames"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_BrambleVest"", ""TFT_Item_Bloodthirster""], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Vex"", ""itemNames"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_PowerGauntlet"", ""TFT_Item_HextechGunblade""], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Shen"", ""itemNames"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_WarmogsArmor"", ""TFT_Item_Quicksilver""], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Graves"", ""itemNames"": [""TFT_Item_SteraksGage"", ""TFT_Item_Quicksilver"", ""TFT_Item_MadredsBloodrazor""], ""name"": """", ""rarity"": 6, ""tier"": 2}]"
NA1_5563184801,ACAD wasian,False,2026-05-18 19:52:37.757,1,9,21,150,1784.5806884765625,[],"[{""name"": ""TFT17_AnimaSquad"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 2}, {""name"": ""TFT17_DRX"", ""num_units"": 3, ""style"": 1, ""tier_current"": 1, ""tier_total"": 2}, {""name"": ""TFT17_FioraUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_GravesTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_HPTank"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_MeleeTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_ResistTank"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_RhaastUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_ShenUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_TahmKenchUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_VexUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}]","[{""character_id"": ""TFT17_Aatrox"", ""itemNames"": [], ""name"": """", ""rarity"": 0, ""tier"": 2}, {""character_id"": ""TFT17_Akali"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Maokai"", ""itemNames"": [""TFT_Item_RedBuff""], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_Rhaast"", ""itemNames"": [], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_TahmKench"", ""itemNames"": [""TFT_Item_WarmogsArmor"", ""TFT_Item_GargoyleStoneplate"", ""TFT_Item_AdaptiveHelm""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Fiora"", ""itemNames"": [], ""name"": """", ""rarity"": 6, ""tier"": 1}, {""character_id"": ""TFT17_Vex"", ""itemNames"": [""TFT_Item_PowerGauntlet"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_GuinsoosRageblade""], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Shen"", ""itemNames"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_Crownguard"", ""TFT_Item_GuardianAngel""], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Graves"", ""itemNames"": [""TFT_Item_Bloodthirster"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_Deathblade""], ""name"": """", ""rarity"": 6, ""tier"": 2}]"
NA1_5563166744,ACAD wasian,False,2026-05-18 19:20:25.897,1,10,2,204,2080.46484375,[],"[{""name"": ""TFT17_AssassinTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_Astronaut"", ""num_units"": 5, ""style"": 2, ""tier_current"": 2, ""tier_total"": 4}, {""name"": ""TFT17_DarkStar"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 4}, {""name"": ""TFT17_Fateweaver"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 2}, {""name"": ""TFT17_FlexTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 5}, {""name"": ""TFT17_ManaTrait"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 4}, {""name"": ""TFT17_Mecha"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}, {""name"": ""TFT17_ResistTank"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}, {""name"": ""TFT17_RhaastUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_ShenUniqueTrait"", ""num_units"": 1, ""style"": 3, ""tier_current"": 1, ""tier_total"": 1}, {""name"": ""TFT17_ShieldTank"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}, {""name"": ""TFT17_SummonTrait"", ""num_units"": 1, ""style"": 0, ""tier_current"": 0, ""tier_total"": 3}, {""name"": ""TFT17_Timebreaker"", ""num_units"": 2, ""style"": 1, ""tier_current"": 1, ""tier_total"": 3}]","[{""character_id"": ""TFT17_Milio"", ""itemNames"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_EmptyBag"", ""TFT_Item_EmptyBag""], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_IvernMinion"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 2}, {""character_id"": ""TFT17_Mordekaiser"", ""itemNames"": [], ""name"": """", ""rarity"": 1, ""tier"": 1}, {""character_id"": ""TFT17_Fizz"", ""itemNames"": [], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_Rhaast"", ""itemNames"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_RedBuff"", ""TFT_Item_UnstableConcoction""], ""name"": """", ""rarity"": 2, ""tier"": 2}, {""character_id"": ""TFT17_Rammus"", ""itemNames"": [""TFT_Item_NightHarvester"", ""TFT_Item_GargoyleStoneplate"", ""TFT_Item_WarmogsArmor""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Corki"", ""itemNames"": [""TFT17_AnimaSquadItem_Tier2_BattleBunnyCrossbow"", ""TFT_Item_Deathblade"", ""TFT_Item_LastWhisper""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Galio"", ""itemNames"": [""TFT_Item_RedBuff"", ""TFT_Item_AdaptiveHelm"", ""TFT_Item_DragonsClaw""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Riven"", ""itemNames"": [""TFT_Item_TitansResolve"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_GuinsoosRageblade""], ""name"": """", ""rarity"": 4, ""tier"": 2}, {""character_id"": ""TFT17_Bard"", ""itemNames"": [""TFT_Item_ForceOfNature"", ""TFT_Item_StatikkShiv""], ""name"": """", ""rarity"": 6, ""tier"": 2}, {""character_id"": ""TFT17_Shen"", ""itemNames"": [""TFT5_Item_ThiefsGlovesRadiant"", ""TFT_Item_EmptyBag"", ""TFT_Item_EmptyBag""], ""name"": """", ""rarity"": 6, ""tier"": 1}]"
